[INFO ] 2019-08-29T07:11:05,981Z [main] cliutils.CliWrapperBase.call - Application Args: generate-node-info
[INFO ] 2019-08-29T07:15:17,219Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - No previous node found
[INFO ] 2019-08-29T07:15:17,465Z [main] BasicInfo.printBasicNodeInfo - Advertised P2P messaging addresses      : localhost:10012
[INFO ] 2019-08-29T07:15:17,474Z [main] BasicInfo.printBasicNodeInfo - RPC connection address                  : localhost:10013
[INFO ] 2019-08-29T07:15:17,474Z [main] BasicInfo.printBasicNodeInfo - RPC admin connection address            : localhost:10014
[INFO ] 2019-08-29T07:15:18,438Z [main] messaging.ArtemisMessagingServer.configureAndStartServer - P2P messaging server listening on 0.0.0.0:10012
[INFO ] 2019-08-29T07:15:18,639Z [main] internal.ArtemisMessagingClient.start - Connecting to message broker: localhost:10012
[INFO ] 2019-08-29T07:15:19,081Z [main] internal.ArtemisMessagingClient.start - Connecting to message broker: localhost:10012
[INFO ] 2019-08-29T07:15:19,203Z [main] messaging.P2PMessagingClient.start - Connecting to message broker: localhost:10012
[INFO ] 2019-08-29T07:15:19,249Z [main] messaging.P2PMessagingClient.createQueueIfAbsent - Create fresh queue p2p.inbound.DLFoif1e2HgEqXQJ7v5dAU96Gf1SmNDoj1WvjsF1BwbPbi bound on same address
[INFO ] 2019-08-29T07:15:19,325Z [Thread-3 (ActiveMQ-client-global-threads)] bridging.BridgeControlListener.processControlMessage - Received bridge control message NodeToBridgeSnapshot(nodeIdentity=O=PartyC, L=Paris, C=FR, inboxQueues=[p2p.inbound.DLFoif1e2HgEqXQJ7v5dAU96Gf1SmNDoj1WvjsF1BwbPbi], sendQueues=[])
[INFO ] 2019-08-29T07:15:19,409Z [main] ClassloaderUtils.logElapsedTime - Contracts loading for '/var/folders/d1/p1whb72x2d7b953lbn0db125m6r7k1/T/attachment5453576470970294770.jar' took 25 msec
[INFO ] 2019-08-29T07:15:19,451Z [main] persistence.NodeAttachmentService.invoke - Stored new attachment: id=FBFFEE59C67E5C1742DDD51EE15304C2D0DF6679114E38587A2ABBBE53679336 uploader=app filename=null
[INFO ] 2019-08-29T07:15:19,475Z [main] ClassloaderUtils.logElapsedTime - Contracts loading for '/var/folders/d1/p1whb72x2d7b953lbn0db125m6r7k1/T/attachment9174349764034701262.jar' took 20 msec
[INFO ] 2019-08-29T07:15:19,489Z [main] persistence.NodeAttachmentService.invoke - Stored new attachment: id=9D34251BA093070C7EF7D071B7DFBFFD3DAD60EC8A8638A157B164B508B7A741 uploader=app filename=null
[INFO ] 2019-08-29T07:15:19,502Z [main] internal.Node.installCordaService - Installed net.corda.accounts.service.KeyManagementBackedAccountService Corda service
[INFO ] 2019-08-29T07:15:19,937Z [main] statemachine.SingleThreadedStateMachineManager.invoke - Node ready, info: NodeInfo(addresses=[localhost:10012], legalIdentitiesAndCerts=[O=PartyC, L=Paris, C=FR], platformVersion=4, serial=1567062709214)
[INFO ] 2019-08-29T07:15:20,149Z [Node thread-1] internal.Node.registerJmxReporter - Registering JMX reporter:
[INFO ] 2019-08-29T07:15:20,151Z [Node thread-1] internal.Node.registerJolokiaReporter - Registering Jolokia JMX reporter:
[INFO ] 2019-08-29T07:15:20,192Z [main] BasicInfo.printBasicNodeInfo - Loaded 4 CorDapp(s)                     : Contract CorDapp: CorDapp Example version 1 by vendor Corda Open Source with licence Apache License, Version 2.0, CorDapp Accounts SDK - Flows version 1.0-PV4-SNAPSHOT by Corda Open Source with licence Unknown, CorDapp Accounts SDK - States and Contracts version 1.0-PV4-SNAPSHOT by Corda Open Source with licence Unknown, Workflow CorDapp: CorDapp Example version 1 by vendor Corda Open Source with licence Apache License, Version 2.0
[INFO ] 2019-08-29T07:15:20,198Z [main] BasicInfo.printBasicNodeInfo - Node for "PartyC" started up and registered in 49.34 sec
[INFO ] 2019-08-29T07:15:20,472Z [main] rpc.RPCServer.start - Starting RPC server with configuration RPCServerConfiguration(rpcThreadPoolSize=4, reapInterval=PT1S, deduplicationCacheExpiry=PT24H)
[INFO ] 2019-08-29T07:17:54,692Z [Node thread-1] messaging.P2PMessagingClient.createQueueIfAbsent - Create fresh queue internal.peers.DLAWcxCh8qU5H5H371UEExLeW91WrtAyc56Nr6EB5fMa6W bound on same address {fiber-id=10000001, flow-id=0227efbc-ee10-4a9a-9ccf-2c2a03bdfcf4, invocation_id=f0226cf2-5f9e-47d4-b837-0530984f047a, invocation_timestamp=2019-08-29T07:17:53.268Z, origin=O=PartyA, L=London, C=GB, session_id=f0226cf2-5f9e-47d4-b837-0530984f047a, session_timestamp=2019-08-29T07:17:53.268Z, thread-id=144}
[INFO ] 2019-08-29T07:17:54,811Z [Thread-6 (ActiveMQ-client-global-threads)] bridging.BridgeControlListener.processControlMessage - Received bridge control message Create(nodeIdentity=O=PartyC, L=Paris, C=FR, bridgeInfo=BridgeEntry(queueName=internal.peers.DLAWcxCh8qU5H5H371UEExLeW91WrtAyc56Nr6EB5fMa6W, targets=[localhost:10004], legalNames=[O=PartyA, L=London, C=GB]))
[INFO ] 2019-08-29T07:17:54,847Z [Thread-6 (ActiveMQ-client-global-threads)] bridging.AMQPBridgeManager$AMQPBridge.invoke - Create new AMQP bridge {legalNames=O=PartyA, L=London, C=GB, maxMessageSize=10485760, queueName=internal.peers.DLAWcxCh8qU5H5H371UEExLeW91WrtAyc56Nr6EB5fMa6W, targets=localhost:10004}
[INFO ] 2019-08-29T07:17:54,849Z [Thread-6 (ActiveMQ-client-global-threads)] netty.AMQPClient.start - connect to: localhost:10004
[INFO ] 2019-08-29T07:17:55,137Z [nioEventLoopGroup-2-1] netty.AMQPClient.operationComplete - Connected to localhost:10004
[INFO ] 2019-08-29T07:17:55,141Z [nioEventLoopGroup-2-1] netty.AMQPChannelHandler.invoke - New client connection 11c3e337 from localhost/127.0.0.1:10004 to /127.0.0.1:58782 {allowedRemoteLegalNames=O=PartyA, L=London, C=GB, localCert=null, remoteAddress=localhost/127.0.0.1:10004, remoteCert=null, serverMode=false}
[INFO ] 2019-08-29T07:17:55,335Z [nioEventLoopGroup-2-1] netty.LoggingTrustManagerWrapper.checkServerTrusted - Check Server Certpath:
  C=GB,L=London,O=PartyA[0C7C45024D08F04AC439CF5EAB73B4DCD7572F93] issued by C=GB,L=London,O=PartyA[67EFF713BA6468411C93AC8F60BD09E198B598F6]
  C=GB,L=London,O=PartyA[67EFF713BA6468411C93AC8F60BD09E198B598F6] issued by C=US,L=New York,OU=Corda,O=R3 HoldCo LLC,CN=Corda Doorman CA[EBEE2E30152940AE19981ED86FE37D7F07A2C213]
  C=US,L=New York,OU=Corda,O=R3 HoldCo LLC,CN=Corda Doorman CA[EBEE2E30152940AE19981ED86FE37D7F07A2C213] issued by CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[7CAEA9DFB948012B13890B9AE645851C39170773]
  CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[7CAEA9DFB948012B13890B9AE645851C39170773] issued by CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[null]
[INFO ] 2019-08-29T07:17:55,440Z [nioEventLoopGroup-2-1] netty.AMQPChannelHandler.invoke - Handshake completed with subject: O=PartyA, L=London, C=GB {allowedRemoteLegalNames=O=PartyA, L=London, C=GB, localCert=O=PartyC, L=Paris, C=FR, remoteAddress=localhost/127.0.0.1:10004, remoteCert=O=PartyA, L=London, C=GB, serverMode=false}
[INFO ] 2019-08-29T07:17:55,682Z [nioEventLoopGroup-2-1] bridging.AMQPBridgeManager$AMQPBridge.invoke - Bridge Connected {legalNames=O=PartyA, L=London, C=GB, maxMessageSize=10485760, queueName=internal.peers.DLAWcxCh8qU5H5H371UEExLeW91WrtAyc56Nr6EB5fMa6W, targets=localhost:10004}
[INFO ] 2019-08-29T07:17:55,717Z [nioEventLoopGroup-2-1] engine.ConnectionStateMachine.invoke - Connection local open org.apache.qpid.proton.engine.impl.ConnectionImpl@54bd0300 {localLegalName=O=PartyC, L=Paris, C=FR, remoteLegalName=O=PartyA, L=London, C=GB, serverMode=false}
[INFO ] 2019-08-29T07:17:56,838Z [Node thread-1] corda.flow.call - Received transaction acknowledgement request from party O=PartyA, L=London, C=GB. {fiber-id=10000001, flow-id=0227efbc-ee10-4a9a-9ccf-2c2a03bdfcf4, invocation_id=f0226cf2-5f9e-47d4-b837-0530984f047a, invocation_timestamp=2019-08-29T07:17:53.268Z, origin=O=PartyA, L=London, C=GB, session_id=f0226cf2-5f9e-47d4-b837-0530984f047a, session_timestamp=2019-08-29T07:17:53.268Z, thread-id=144, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[WARN ] 2019-08-29T07:17:56,970Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {fiber-id=10000001, flow-id=0227efbc-ee10-4a9a-9ccf-2c2a03bdfcf4, invocation_id=f0226cf2-5f9e-47d4-b837-0530984f047a, invocation_timestamp=2019-08-29T07:17:53.268Z, origin=O=PartyA, L=London, C=GB, session_id=f0226cf2-5f9e-47d4-b837-0530984f047a, session_timestamp=2019-08-29T07:17:53.268Z, thread-id=144, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:17:57,326Z [Node thread-1] corda.flow.call - Transaction dependencies resolution completed. {fiber-id=10000001, flow-id=0227efbc-ee10-4a9a-9ccf-2c2a03bdfcf4, invocation_id=f0226cf2-5f9e-47d4-b837-0530984f047a, invocation_timestamp=2019-08-29T07:17:53.268Z, origin=O=PartyA, L=London, C=GB, session_id=f0226cf2-5f9e-47d4-b837-0530984f047a, session_timestamp=2019-08-29T07:17:53.268Z, thread-id=144, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:18:03,918Z [Node thread-1] corda.flow.call - Successfully received fully signed tx. Sending it to the vault for processing. {fiber-id=10000001, flow-id=0227efbc-ee10-4a9a-9ccf-2c2a03bdfcf4, invocation_id=f0226cf2-5f9e-47d4-b837-0530984f047a, invocation_timestamp=2019-08-29T07:17:53.268Z, origin=O=PartyA, L=London, C=GB, session_id=f0226cf2-5f9e-47d4-b837-0530984f047a, session_timestamp=2019-08-29T07:17:53.268Z, thread-id=144, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:18:04,392Z [Node thread-1] corda.flow.call - Successfully recorded received transaction locally. {fiber-id=10000001, flow-id=0227efbc-ee10-4a9a-9ccf-2c2a03bdfcf4, invocation_id=f0226cf2-5f9e-47d4-b837-0530984f047a, invocation_timestamp=2019-08-29T07:17:53.268Z, origin=O=PartyA, L=London, C=GB, session_id=f0226cf2-5f9e-47d4-b837-0530984f047a, session_timestamp=2019-08-29T07:17:53.268Z, thread-id=144, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:18:04,989Z [Node thread-1] messaging.P2PMessagingClient.createQueueIfAbsent - Create fresh queue internal.peers.DLADiTorWwznaviuW3GtKu7ivUV72DjPv7R8dWaPT5S9e6 bound on same address {fiber-id=10000002, flow-id=4caa2bf7-af69-40ba-9f73-5256d85aede3, invocation_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, invocation_timestamp=2019-08-29T07:18:04.919Z, origin=O=PartyB, L=New York, C=US, session_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, session_timestamp=2019-08-29T07:18:04.919Z, thread-id=144}
[INFO ] 2019-08-29T07:18:05,043Z [Thread-12 (ActiveMQ-client-global-threads)] bridging.BridgeControlListener.processControlMessage - Received bridge control message Create(nodeIdentity=O=PartyC, L=Paris, C=FR, bridgeInfo=BridgeEntry(queueName=internal.peers.DLADiTorWwznaviuW3GtKu7ivUV72DjPv7R8dWaPT5S9e6, targets=[localhost:10008], legalNames=[O=PartyB, L=New York, C=US]))
[INFO ] 2019-08-29T07:18:05,046Z [Thread-12 (ActiveMQ-client-global-threads)] bridging.AMQPBridgeManager$AMQPBridge.invoke - Create new AMQP bridge {legalNames=O=PartyB, L=New York, C=US, maxMessageSize=10485760, queueName=internal.peers.DLADiTorWwznaviuW3GtKu7ivUV72DjPv7R8dWaPT5S9e6, targets=localhost:10008}
[INFO ] 2019-08-29T07:18:05,046Z [Thread-12 (ActiveMQ-client-global-threads)] netty.AMQPClient.start - connect to: localhost:10008
[INFO ] 2019-08-29T07:18:05,058Z [nioEventLoopGroup-2-2] netty.AMQPClient.operationComplete - Connected to localhost:10008
[INFO ] 2019-08-29T07:18:05,059Z [nioEventLoopGroup-2-2] netty.AMQPChannelHandler.invoke - New client connection f5927d28 from localhost/127.0.0.1:10008 to /127.0.0.1:58786 {allowedRemoteLegalNames=O=PartyB, L=New York, C=US, localCert=null, remoteAddress=localhost/127.0.0.1:10008, remoteCert=null, serverMode=false}
[INFO ] 2019-08-29T07:18:05,092Z [Node thread-1] corda.flow.call - Received transaction acknowledgement request from party O=PartyB, L=New York, C=US. {fiber-id=10000002, flow-id=4caa2bf7-af69-40ba-9f73-5256d85aede3, invocation_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, invocation_timestamp=2019-08-29T07:18:04.919Z, origin=O=PartyB, L=New York, C=US, session_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, session_timestamp=2019-08-29T07:18:04.919Z, thread-id=144, tx_id=66A8BEF376DA97F105996C9A8E9C15A86475FF230DC484FED53120B390274739}
[WARN ] 2019-08-29T07:18:05,097Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {fiber-id=10000002, flow-id=4caa2bf7-af69-40ba-9f73-5256d85aede3, invocation_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, invocation_timestamp=2019-08-29T07:18:04.919Z, origin=O=PartyB, L=New York, C=US, session_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, session_timestamp=2019-08-29T07:18:04.919Z, thread-id=144, tx_id=66A8BEF376DA97F105996C9A8E9C15A86475FF230DC484FED53120B390274739}
[INFO ] 2019-08-29T07:18:05,235Z [Node thread-1] corda.flow.call - Transaction dependencies resolution completed. {fiber-id=10000002, flow-id=4caa2bf7-af69-40ba-9f73-5256d85aede3, invocation_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, invocation_timestamp=2019-08-29T07:18:04.919Z, origin=O=PartyB, L=New York, C=US, session_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, session_timestamp=2019-08-29T07:18:04.919Z, thread-id=144, tx_id=66A8BEF376DA97F105996C9A8E9C15A86475FF230DC484FED53120B390274739}
[INFO ] 2019-08-29T07:18:05,236Z [nioEventLoopGroup-2-2] netty.LoggingTrustManagerWrapper.checkServerTrusted - Check Server Certpath:
  C=US,L=New York,O=PartyB[6B4996D1F09E271A628E703DF36D75DC59F9039A] issued by C=US,L=New York,O=PartyB[B539B6388CF71F47B23DF35CEC24D026310351EB]
  C=US,L=New York,O=PartyB[B539B6388CF71F47B23DF35CEC24D026310351EB] issued by C=US,L=New York,OU=Corda,O=R3 HoldCo LLC,CN=Corda Doorman CA[EBEE2E30152940AE19981ED86FE37D7F07A2C213]
  C=US,L=New York,OU=Corda,O=R3 HoldCo LLC,CN=Corda Doorman CA[EBEE2E30152940AE19981ED86FE37D7F07A2C213] issued by CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[7CAEA9DFB948012B13890B9AE645851C39170773]
  CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[7CAEA9DFB948012B13890B9AE645851C39170773] issued by CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[null]
[INFO ] 2019-08-29T07:18:05,275Z [Node thread-1] corda.flow.call - Successfully received fully signed tx. Sending it to the vault for processing. {fiber-id=10000002, flow-id=4caa2bf7-af69-40ba-9f73-5256d85aede3, invocation_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, invocation_timestamp=2019-08-29T07:18:04.919Z, origin=O=PartyB, L=New York, C=US, session_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, session_timestamp=2019-08-29T07:18:04.919Z, thread-id=144, tx_id=66A8BEF376DA97F105996C9A8E9C15A86475FF230DC484FED53120B390274739}
[INFO ] 2019-08-29T07:18:05,318Z [Node thread-1] corda.flow.call - Successfully recorded received transaction locally. {fiber-id=10000002, flow-id=4caa2bf7-af69-40ba-9f73-5256d85aede3, invocation_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, invocation_timestamp=2019-08-29T07:18:04.919Z, origin=O=PartyB, L=New York, C=US, session_id=7f9c2348-dd2a-476f-8faf-c84ed1a7a55f, session_timestamp=2019-08-29T07:18:04.919Z, thread-id=144, tx_id=66A8BEF376DA97F105996C9A8E9C15A86475FF230DC484FED53120B390274739}
[INFO ] 2019-08-29T07:18:05,664Z [nioEventLoopGroup-2-2] netty.AMQPChannelHandler.invoke - Handshake completed with subject: O=PartyB, L=New York, C=US {allowedRemoteLegalNames=O=PartyB, L=New York, C=US, localCert=O=PartyC, L=Paris, C=FR, remoteAddress=localhost/127.0.0.1:10008, remoteCert=O=PartyB, L=New York, C=US, serverMode=false}
[INFO ] 2019-08-29T07:18:05,665Z [nioEventLoopGroup-2-2] bridging.AMQPBridgeManager$AMQPBridge.invoke - Bridge Connected {legalNames=O=PartyB, L=New York, C=US, maxMessageSize=10485760, queueName=internal.peers.DLADiTorWwznaviuW3GtKu7ivUV72DjPv7R8dWaPT5S9e6, targets=localhost:10008}
[INFO ] 2019-08-29T07:18:05,676Z [nioEventLoopGroup-2-2] engine.ConnectionStateMachine.invoke - Connection local open org.apache.qpid.proton.engine.impl.ConnectionImpl@c0b7f5b {localLegalName=O=PartyC, L=Paris, C=FR, remoteLegalName=O=PartyB, L=New York, C=US, serverMode=false}
[WARN ] 2019-08-29T07:19:02,127Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144}
[INFO ] 2019-08-29T07:19:02,207Z [Node thread-1] corda.flow.notariseAndRecord - No need to notarise this transaction. {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144, tx_id=2EBC8FADFB3FC4750B127C5DA1E3A01FBE5CEEE5D3C611A2427422FC86F92880}
[INFO ] 2019-08-29T07:19:02,207Z [Node thread-1] corda.flow.notariseAndRecord - Recording transaction locally. {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144, tx_id=2EBC8FADFB3FC4750B127C5DA1E3A01FBE5CEEE5D3C611A2427422FC86F92880}
[INFO ] 2019-08-29T07:19:02,215Z [Node thread-1] corda.flow.notariseAndRecord - Recorded transaction locally successfully. {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144, tx_id=2EBC8FADFB3FC4750B127C5DA1E3A01FBE5CEEE5D3C611A2427422FC86F92880}
[INFO ] 2019-08-29T07:19:02,215Z [Node thread-1] corda.flow.call - All parties received the transaction successfully. {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144, tx_id=2EBC8FADFB3FC4750B127C5DA1E3A01FBE5CEEE5D3C611A2427422FC86F92880}
[WARN ] 2019-08-29T07:19:02,559Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144, tx_id=2EBC8FADFB3FC4750B127C5DA1E3A01FBE5CEEE5D3C611A2427422FC86F92880}
[WARN ] 2019-08-29T07:19:02,882Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144, tx_id=2EBC8FADFB3FC4750B127C5DA1E3A01FBE5CEEE5D3C611A2427422FC86F92880}
[INFO ] 2019-08-29T07:19:05,525Z [Node thread-1] corda.flow.notariseAndRecord - No need to notarise this transaction. {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144, tx_id=0FA7C13C3317482049EF97A8E7AAB643F8CB94394F54A6D67A4705F8C175FC88}
[INFO ] 2019-08-29T07:19:05,526Z [Node thread-1] corda.flow.notariseAndRecord - Recording transaction locally. {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144, tx_id=0FA7C13C3317482049EF97A8E7AAB643F8CB94394F54A6D67A4705F8C175FC88}
[INFO ] 2019-08-29T07:19:05,534Z [Node thread-1] corda.flow.notariseAndRecord - Recorded transaction locally successfully. {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144, tx_id=0FA7C13C3317482049EF97A8E7AAB643F8CB94394F54A6D67A4705F8C175FC88}
[INFO ] 2019-08-29T07:19:05,535Z [Node thread-1] corda.flow.call - All parties received the transaction successfully. {actor_id=user1, actor_owning_identity=O=PartyC, L=Paris, C=FR, actor_store_id=NODE_CONFIG, fiber-id=10000003, flow-id=bed8d792-a7eb-48d4-b0e3-734275fa405a, invocation_id=99c9c41c-93d4-4850-ba5a-198d63e068de, invocation_timestamp=2019-08-29T07:19:01.829Z, origin=user1, session_id=317b9b84-8b3d-4690-9a6d-578ce6b6272a, session_timestamp=2019-08-29T07:18:11.418Z, thread-id=144, tx_id=0FA7C13C3317482049EF97A8E7AAB643F8CB94394F54A6D67A4705F8C175FC88}
[INFO ] 2019-08-29T07:19:44,350Z [Node thread-1] corda.flow.call - Received transaction acknowledgement request from party O=PartyA, L=London, C=GB. {fiber-id=10000004, flow-id=143e8827-e408-4737-a961-c39d0c0cf23a, invocation_id=6e195245-ebad-4742-a80e-408f5b260ab9, invocation_timestamp=2019-08-29T07:19:44.301Z, origin=O=PartyA, L=London, C=GB, session_id=6e195245-ebad-4742-a80e-408f5b260ab9, session_timestamp=2019-08-29T07:19:44.301Z, thread-id=144, tx_id=72511E97EF2E66340C9CB0E28899A8E8CF1E6D926F6272969DE009744CC90012}
[WARN ] 2019-08-29T07:19:44,352Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {fiber-id=10000004, flow-id=143e8827-e408-4737-a961-c39d0c0cf23a, invocation_id=6e195245-ebad-4742-a80e-408f5b260ab9, invocation_timestamp=2019-08-29T07:19:44.301Z, origin=O=PartyA, L=London, C=GB, session_id=6e195245-ebad-4742-a80e-408f5b260ab9, session_timestamp=2019-08-29T07:19:44.301Z, thread-id=144, tx_id=72511E97EF2E66340C9CB0E28899A8E8CF1E6D926F6272969DE009744CC90012}
[WARN ] 2019-08-29T07:19:44,366Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {fiber-id=10000004, flow-id=143e8827-e408-4737-a961-c39d0c0cf23a, invocation_id=6e195245-ebad-4742-a80e-408f5b260ab9, invocation_timestamp=2019-08-29T07:19:44.301Z, origin=O=PartyA, L=London, C=GB, session_id=6e195245-ebad-4742-a80e-408f5b260ab9, session_timestamp=2019-08-29T07:19:44.301Z, thread-id=144, tx_id=72511E97EF2E66340C9CB0E28899A8E8CF1E6D926F6272969DE009744CC90012}
[INFO ] 2019-08-29T07:19:44,476Z [Node thread-1] corda.flow.call - Transaction dependencies resolution completed. {fiber-id=10000004, flow-id=143e8827-e408-4737-a961-c39d0c0cf23a, invocation_id=6e195245-ebad-4742-a80e-408f5b260ab9, invocation_timestamp=2019-08-29T07:19:44.301Z, origin=O=PartyA, L=London, C=GB, session_id=6e195245-ebad-4742-a80e-408f5b260ab9, session_timestamp=2019-08-29T07:19:44.301Z, thread-id=144, tx_id=72511E97EF2E66340C9CB0E28899A8E8CF1E6D926F6272969DE009744CC90012}
